Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL
PID163,Realme C35 || 4GB Ram 128GB Rom || 6.6Inches IPS Display || 5000 mAh - Fast charging 18W,"Rs. 38,999",5,Realme,"BuildAndroid 11 OS
Realme UI 2.0
164.4 x 75.6 x 8.1 mm
189 g
Dual Sim, Dual Standby (Nano-SIM)
Glowing Green, Glowing Black
FrequencySIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900
HSDPA 850 / 900 / 2100
LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)
ProcessorOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)
Unisoc Tiger T616 (12 nm)
Mali-G57 MP1
DisplayIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
6.6 Inches
1080 x 2408 Pixels (~400 PPI)
Panda Glass
480 nits (typ), 600 nits (HBM)
Memory128GB Built-in, 4GB RAM, UFS 2.2
microSD Card, (supports up to 1TB)
CameraTriple Camera: 50 MP, f/1.8, 26mm (wide), 1/2.76"", PDAF + 2 MP, f/2.4, (macro) + 0.3 MP, f/2.8, (depth), LED Flash
Burst, Filter, Time lapse, Pro, Panorama, Macro, Night, Video (1080p@30fps)
8 MP, f/2.0, 26mm (wide), 1/4.0"", HDR, Video (720p@30fps)
ConnectivityWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot
v5.0 with A2DP, LE
Yes + A-GPS support, & GLONASS, BDS
FM Radio
USB Type-C 2.0, USB On-The-Go
No
GPRS, Edge, 3G (HSPA 42.2/11.5 Mbps), 4G LTE-A
FeaturesAccelerometer, Compass, Fingerprint (side mounted), Proximity
3.5mm Audio Jack, Speaker Phone
HTML5
SMS(threaded view), MMS, Email, Push Mail, IM
Built-in + Downloadable
Yes
Glass front, Plastic back, Plastic frame, Photo/video editor, Document viewer
Battery(Li-Po Non removable), 5000 mAh
- Fast charging 18W
Build Android 11 OS  

Realme UI 2.0  

164.4 x 75.6 x 8.1 mm  

189 g  

Dual Sim, Dual Standby (Nano-SIM)  

Glowing Green, Glowing Black  
Frequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  

HSDPA 850 / 900 / 2100  





















































VIEW MORE",https://www.daraz.pk/products/c35-4gb-128gb-66-ips-18-i302290469-s1635935299.html?search=1
PID164,"itel P40 , 4GB Ram 128GB Rom , 6.6 Inches Display , (Li-Po Non removable), 6000 mAh , 4G Supported","Rs. 24,780",0,itel,"General FeaturesRelease Date2023-06-15SIM SupportDual Sim, Dual StandbyPhone DimensionsN/APhone WeightN/AOperating SystemAndroid 12 Go editionDisplayScreen Size6.6 InchesScreen Resolution720 x 1612 PixelsScreen TypeHD+ IPS WaterdropScreen ProtectionN/AMemoryInternal Memory128GBRAM4 GBCard SlotYesPerformanceProcessorSC9863A OctaCoreGPUPowerVR GE8322BatteryType6000 mAhCameraFront Camera5 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera13 MP + VGABack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioN/AWiFiYesNFCNo
General Features
Release Date 2023-06-15
SIM Support Dual Sim, Dual Standby
Phone Dimensions N/A
Phone Weight N/A
Operating System Android 12 Go edition
Display
Screen Size 6.6 Inches
Screen Resolution 720 x 1612 Pixels
Screen Type HD+ IPS Waterdrop
Screen Protection N/A
Memory
Internal Memory 128 GB
RAM 4 GB
Card Slot Yes
Performance
Processor SC9863A OctaCore
GPU PowerVR GE8322
Battery
Type 6000 mAh
Camera
Front Camera 5 MP
Front Flash Light No
Front Video Recording Yes
Back Flash Light Yes
Back Camera 13 MP + VGA
Back Video Recording Yes
Connectivity
Bluetooth Yes
VIEW MORE",https://www.daraz.pk/products/p40-4gb-4gb-66-6000-mah-i431928946-s2081343898.html?search=1
PID165,"Sparx Neo X , 4GB RAM , 64GB ROM , Back Camera 50 MP , Fingersensor , 5000 mAh Battery","Rs. 29,999",5,Sparx,"General FeaturesRelease Date2023-07-25SIM SupportDual Sim, Dual Standby (Nano-SIM)Phone DimensionsN/APhone WeightN/AOperating SystemAndroid 12 OSDisplayScreen Size6.5 InchesScreen Resolution720 x 1600 PixelsScreen TypeIPS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionN/AMemoryInternal Memory64 GBRAM4 GBCard SlotYesPerformanceProcessorMediatek Helio G37 Octa core ProcessorGPUPowerVR
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light N/A
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP + 2 MP + AI
Back Video Recording Yes
Connectivity
Bluetooth Yes
3G Yes
4G/LTE Yes
5G No
Radio Yes
WiFi Yes
NFC No

6.5 InchesDisplay

VIEW MORE",https://www.daraz.pk/products/x-4gb-64gb-50-mp-5000-mah-i432556621-s2064902705.html?search=1
PID166,"Tecno Camon 20 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable","Rs. 48,880",0,Tecno,"BuildOSAndroid 13 OS UIHIOS 13 Dimensions162.7 x 75.9 x 7.8 mm WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPredawn Black, Glacier Glow, Serenity Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) MemoryBuilt-in128/256GB Built-in, 8GB RAM CardmicroSD Card, (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, 26mm (wide), 1/1.7"", PDAF + 2 MP, f/2.4, (depth) + QVG FeaturesGeo-tagging, Face detection, Panorama, HDR, Video (1080p@30fps) Front32 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Build Android 13 OS  
HIOS 13  
162.7 x 75.9 x 7.8 mm  
N/A  
Dual Sim, Dual Standby (Nano-SIM)  
Predawn Black, Glacier Glow, Serenity Blue  
Frequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  
HSDPA 850 / 900 / 1900 / 2100  
LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)  
Processor Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Mediatek MT6769Z Helio G85 (12nm)  
Mali-G52 MC2  
Display AMOLED Capacitive Touchscreen, Multitouch  
6.67 Inches  
1080 x 2400 Pixels (~395 PPI)  
VIEW MORE",https://www.daraz.pk/products/20-8-gb-256-gb-32-mp-64-mp-2-mp-ai-5000-mah-i428107033-s2035171145.html?search=1
PID167,"Samsung Galaxy A24 , 6GB Ram 128GB Rom , 6.5 Inches AMLOED Display , 5000 mAh - Fast charging 25W wired","Rs. 71,299",0,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions162.1 x 77.6 x 8.3 mm Weight195 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack; other colors Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.5 Inches Resolution1080 x 2408 Pixels (~406 PPI) Extra Features90Hz MemoryBuilt-in128GB Built-in, 6GB RAM CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 50 MP, f/1.8, (wide), PDAF, OIS + 5 MP, f/2.2, (ultrawide), 1/5"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, touch focus, face detection, panorama, HDR, Video (1080p@30fps) Front13 MP, f/2.0, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO, BDS RadioFM Radio (Unspecified) USBUSB Type-C 2.0 NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Virtual proximity sensing Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 25W wired
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 162.1 x 77.6 x 8.3 mm  
Weight 195 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Black; other colors  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE  
Processor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek MT8781 Helio G99 (6nm)  
GPU Mali-G57 MC2  
Display Technology Super AMOLED Capacitive Touchscreen, Multitouch  
VIEW MORE",https://www.daraz.pk/products/a24-6gb-128gb-65-5000-mah-25-i429902628-s2047642229.html?search=1
PID168,Xiaomi 13T Pro RAM 12 GB ROM 512 GB Front Camera 20 MP Back Camera 50 MP + 50 MP Battery Type 5000 mAh,"Rs. 250,000",0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions162.2 x 75.7 x 8.5 mm Weight200 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsWhite, Black, Green, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) 5G Band5G SA/NSA ProcessorCPUOcta-core (1 x 3.35 GHz Cortex-X3 + 3 x 3.0 GHz Cortex-A715 + 4 x 2.0 GHz Cortex-A510) ChipsetMediatek Dimensity 9200+ (4 nm) GPUARM Immortalis-G715 MP11 DisplayTechnologyAMOLED Capacitive Touchscreen, 68B Colors, Multitouch Size6.7 Inches Resolution1220 x 2712 Pixels (~446 PPI) Extra Features144Hz, Dolby Vision, HDR10+, 1200 nits (HBM), 2600 nits (peak) MemoryBuilt-in512GB Built-in, 12GB RAM, UFS 4.0 CardNo CameraMainTriple Camera: 50 MP, f/1.9, 24mm (wide), 1/1.28"", PDAF, OIS + 50 MP, f/1.9, 50mm (telephoto), 1/2.88"", PDAF, OIS, 2x optical zoom + 12 MP, f/2.2, 15mm (ultrawide), 1/3.06"", LED Flash FeaturesLeica lens, HDR, panorama, Video (8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS) Front20 MP, f/2.2, (wide), HDR, Video (1080p@30fps, HDR10+) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + GPS (L1+L5), GLONASS (G1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5) RadioNo USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbp), LTE-A, 5G capable FeaturesSensorsAccelerometer, Barometer, color spectrum, Compass, Fingerprint (under display, optical), Gyro Audio24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front + Gorilla Glass 5), Glass back or silicone polymer back, aluminum frame, IP68 dust/water resistant (up to 1.5m for 30 min) BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 162.2 x 75.7 x 8.5 mm  
Weight 200 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors White, Black, Green, Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
VIEW MORE",https://www.daraz.pk/products/13t-12-gb-512-gb-20-mp-50-mp-50-mp-5000-mah-i434507516-s2084370889.html?search=1
PID169,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 74,980",0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions159.9 x 73.9 x 8.1 mm Weight176 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.05 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek Helio G96 (12 nm) GPUMali-G57 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.43 Inches Resolution1080 x 2400 Pixels (~409 PPI) Extra Features90Hz, 700 nits (HBM), 1000 nits (peak) MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 108 MP, f/1.9, (wide), 1/1.52"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4.0"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front16 MP, f/2.4, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.2 with A2DP, LE GPSYes + GPS (L1), GLONASS (G1), GALILEO (E1), BDS (B1) RadioFM Radio (Unspecified) USBUSB Type-C 2.0 NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity, Virtual proximity sensing Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, NFC (market/region dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 159.9 x 73.9 x 8.1 mm  
Weight 176 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Onyx Black, Ice Blue, Pearl Green  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.05 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek Helio G96 (12 nm)  
GPU Mali-G57 MC2  
VIEW MORE",https://www.daraz.pk/products/12-s-8-gb-256-gb-16-mp-8-mp-8-mp-2-mp-108-mah-i433087039-s2073072783.html?search=1
PID170,"Samsung Galaxy A24 , 8GB Ram 128GB Rom , 6.5 Inches AMLOED Display , 5000 mAh - Fast charging 25W wired","Rs. 78,999",3.6,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions162.1 x 77.6 x 8.3 mm Weight195 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack; other colors Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.5 Inches Resolution1080 x 2408 Pixels (~406 PPI) Extra Features90Hz MemoryBuilt-in128GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 50 MP, f/1.8, (wide), PDAF, OIS + 5 MP, f/2.2, (ultrawide), 1/5"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, touch focus, face detection, panorama, HDR, Video (1080p@30fps) Front13 MP, f/2.0, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO, BDS RadioFM Radio (Unspecified) USBUSB Type-C 2.0 NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Virtual proximity sensing Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 25W wired
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 162.1 x 77.6 x 8.3 mm  
Weight 195 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Black; other colors  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE  
Processor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek MT8781 Helio G99 (6nm)  
GPU Mali-G57 MC2  
Display Technology Super AMOLED Capacitive Touchscreen, Multitouch  
VIEW MORE",https://www.daraz.pk/products/a24-8gb-128gb-65-5000-mah-25-i429911198-s2047258745.html?search=1
PID171,Tecno Spark 10 Pro 8+256GB || 50MP Rear Camera || 1 Year brand warranty || PTA Approved,"Rs. 36,499",0,Tecno,"Considering all the latest features and specifications that it has, it might be considered to be the high-end variant of this series based on the leaks and news.
The Pro variant is expected to come with a larger display, a more powerful processor, more RAM, a bigger battery, and faster charging speeds.
It is also believed to come with a higher resolution camera, enabling users to take better pictures and videos. According to the rumours regarding Tecno's upcoming Spark 10 Pro, the device is expected to launch in the middle of March.
There is a 6.8 inch IPS LCD Capacitive Touchscreen display on this device that is capable of delivering the amazing resolution of 1080 x 2460 pixels, which is quite impressive.
Tecno Spark 10 possesses a single 32 MP selfie camera under the notch, which can be used to record and capture high-definition videos and images.
An array of dual camera can be found on the back of the phone.
According to the press release, the main sensor will be 50 MP and the others have not yet been confirmed.
With the powerful MediaTek Helio G88 SoC chipset and the octa-core 2.0 GHz CPU, the Tecno Spark's 10 Pro is equipped with all the power you need to run the smartphone smoothly.
Following that, it is expected to be equipped with 8GB of RAM as well as 128GB of internal storage.
A dedicated memory card slot will then be present on the Spark 10 Pro for the purpose of expanding the memory. Currently, there is no official date that has been set for the launch of the phone.
On the new 10 Pro, you will find a bigger battery cell that will allow you to run it all day on one charge; it has a capacity of 5000 mAh.
Additionally, it has the capability of supporting fast charging as well.
Tecno Spark 10 Pro detailed specifications
Build OS Android 13 OS  
UI HIOS 12.6  
Dimensions 164.6 x 76.2 x 8.4mm  
Weight 208 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Starry Black, Pearl White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE  
Processor CPU Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Mediatek Helio G88 (12nm)  
GPU Mali-G52 MC2  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.8 Inches  
Resolution 1080 x 2460 Pixels (~395 PPI)  
Extra Features 90Hz  
Memory Built-in 128GB Built-in, 8GB RAM (+8GB of Virtual RAM )  
VIEW MORE",https://www.daraz.pk/products/tecno-spark-10-pro-8256gb-50mp-rear-camera-1-year-brand-warranty-pta-approved-i437382534-s2103498847.html?search=1
PID172,VGOTEL NEW 15 - 4GB+4GB RAM 64GB ROM - 5000 mAh Battery,"Rs. 18,099",0,VGOTEL,"General FeaturesRelease Date2023-07-17SIM SupportN/APhone DimensionsN/APhone WeightN/AOperating SystemN/ADisplayScreen Size6.5 inchesScreen ResolutionnullScreen TypeHD+ Water DropScreen ProtectionnullMemoryInternal Memory64 GBRAM3 GBCard SlotN/APerformanceProcessorMediatek Helio G25 Octa core ProcessorGPUN/ABatteryType5000 mAhCameraFront Camera8 MPFront Flash LightN/AFront Video RecordingN/ABack Flash LightN/ABack Camera13 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioN/AWiFiYesNFCNo
General Features
Release Date 2023-07-17
SIM Support N/A
Phone Dimensions N/A
Phone Weight N/A
Operating System N/A
Display
Screen Size 6.5 inches
Screen Resolution null
Screen Type HD+ Water Drop
Screen Protection null
Memory
Internal Memory 64 GB
RAM 3 GB
Card Slot N/A
Performance
Processor Mediatek Helio G25 Octa core Processor
GPU N/A
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light N/A
Front Video Recording N/A
Back Flash Light N/A
Back Camera 13 MP
Back Video Recording Yes
Connectivity
Bluetooth Yes
VIEW MORE",https://www.daraz.pk/products/15-3-3gb-64gb-5000-mah-i427534229-s2122051079.html?search=1
PID173,REDMI 12C - 4GB RAM + 64GB ROM - 5000 mAh Battery,"Rs. 26,999",0,REDMI,"General FeaturesRelease Date2023-05-30SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.76 x 76.4 x 8.77 mmPhone Weight192 gOperating SystemMIUI 13 based on Android 12DisplayScreen Size6.71Screen Resolution1650 × 720 HD+Screen TypeIPS LCD, 500 nits (typ)Screen ProtectionN/AMemoryInternal Memory4/6 GBRAM64/128Card SlotmicroSDXC (dedicated slot)PerformanceProcessorMediaTek Helio G85GPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera5 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 0.08 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes
General Features
Release Date 2023-05-30
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 168.76 x 76.4 x 8.77 mm
Phone Weight 192 g
Operating System MIUI 13 based on Android 12
Display
Screen Size 6.71
Screen Resolution 1650 × 720 HD+
Screen Type IPS LCD, 500 nits (typ)
Screen Protection N/A
Memory
Internal Memory 4/6 GB
RAM 64/128
Card Slot microSDXC (dedicated slot)
Performance
Processor MediaTek Helio G85
GPU Mali-G52 MC2
Battery
Type 5000 mAh
Camera
Front Camera 5 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 50 MP + 0.08 MP
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/4gb-12c-64gb-5000-mah-i425895539-s2022864157.html?search=1
PID174,"Redmi 12 8GB RAM, 128GB ROM - FINGERPRINT SENSOR - 50MP CAMERA, 5000 mAh FAST CHARGING - REDMI MOST AFFORDABLE PHONE","Rs. 44,999",0,Redmi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek Helio G88 (12nm) GPUMali-G52 MC2
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Size 6.79 Inches
Resolution 1080 x 2460 Pixels (~396 PPI)
Protection Corning Gorilla Glass
Extra Features 90Hz, 550 nits (peak)
Memory Built-in 128GB Built-in, 8GB RAM
Card microSDXC (uses shared SIM slot)
Camera Main Triple Camera: 50 MP, f/1.8, (wide), PDAF + 8 MP, f/2.2, (ultrawide) + 2 MP, f/2.4, (depth), LED Flash
Features Phase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps)
Front 8 MP, f/2.1, (wide), Video (1080p@30fps)
Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct
Bluetooth v5.0 with A2DP, LE
GPS Yes + A-GPS support & Glonass, BDS
Radio FM Radio
USB USB Type-C 2.0, USB On-The-Go
NFC No
Infrared Yes
Data GPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A
Features Sensors Accelerometer, Compass, Fingerprint (side-mounted)
Audio 3.5mm Audio Jack, Speaker Phone
Browser HTML5
Messaging SMS(threaded view), MMS, Email, Push Mail, IM
Games built-in + downloadable
Torch Yes
Extra Glass front, plastic frame, glass back, IP53, dust and splash resistant, NFC (market dependent), Photo/video editor, Document viewer
Battery Capacity (Li-Po Non removable), 5000 mAh
- Fast charging 18W wired, PD
Specifications of Redmi 12 8GB RAM, 128GB ROM - FINGERPRINT SENSOR - 50MP CAMERA, 5000 mAh FAST CHARGING - REDMI MOST AFFORDABLE PHONE
VIEW MORE",https://www.daraz.pk/products/12-8gb-128gb-50mp-5000-mah-i437856207-s2111483026.html?search=1
